Open,High,Low,Close,Volume
82.800003,82.871498,80.599998,82.000999,104504000
82.053497,82.862999,81.588997,82.746498,81798000
83.525002,84.174004,83.080498,83.528503,98918000
82.179497,82.25,80.704498,81.894501,96754000
81.563499,81.619003,79.536003,79.694,92656000
81.150002,83.847504,80.984001,83.5215,115676000
84.642502,86.820503,83.954002,85.936501,218206000
81.944,83.653,81.100502,81.311501,230124000
81.150002,82.481499,80.675003,81.665497,98582000
82.167,83.263,82.125,82.940498,89062000
83.537498,83.612999,81.667,82.013,78798000
81.25,81.277,79.6455,80.718498,92532000
79.300003,79.429497,78.337997,79.411003,113150000
80.049004,80.4645,79.300003,79.550003,66346000
80.199997,81.970001,79.944,81.900497,97172000
82.349998,82.819,81.855499,82,71206000
81.224998,81.894997,80.303001,81.1325,82410000
81.392998,81.445503,80.224998,80.397499,86878000
80.050003,81.699997,80.028,81.378998,73634000
81.5,81.746498,80.505997,81.105003,66752000
80.9925,81.178001,80.045502,80.972,69668000
81.175003,81.747002,81.058502,81.578003,61924000
82.072502,82.730003,81.519501,81.650002,63690000
81.299004,81.999496,80.806503,81.82,53316000
81.408997,82.0905,80.754997,82.054497,62976000
81.762497,82.588501,81.691498,81.991501,60518000
82.7565,83.712997,82.550003,83.586502,99498000
84.25,85.471497,83.718002,84.808502,123348000
85.147499,85.389999,84.4505,84.621498,73630000
84.7985,84.887497,83.414001,83.447502,79920000
83.3685,83.487503,81.025497,81.297501,99140000
80.2005,81.136002,79.328499,81.040001,93340000
81.306,83.614502,81.300499,83.530998,77528000
83.449997,84.213501,83.049004,83.654999,72290000
84.150002,85,83.967499,84.540497,71040000
84.559998,85.099998,84.217003,84.310997,58932000
85.150002,85.940002,84.656502,85.617996,151018000
85.635002,87.5,85.6315,87.107498,108582000
87.675499,89.208,87.675499,88.092499,127284000
88.497002,89.974998,88.351501,89.863503,125312000
89.813004,91.1875,89.363998,90.962997,115356000
90.508499,90.948997,88.155502,88.238503,127260000
87.889503,89.134003,87.375,88.712997,102076000
